Code,Name,Isin,Country,Exchange,Currency,Type
OMH2,LUMINA GOLD CORP. (NEW),CA55026L3056,Germany,F,EUR,Common Stock
OMR,OMRON Corporation,DE0008647488,Germany,F,EUR,Common Stock
OMXA,O2Micro International Limited,US67107W1009,Germany,F,EUR,Common Stock
OMY,SYNAIRGEN PLC LS-01,GB00B0381Z20,Germany,F,EUR,Common Stock
ONF,MINMETALS LAND LTD HD-10,BMG6144P1014,Germany,F,EUR,Common Stock
ONMA,ONCOSEC MEDICAL DL-001,US68234L4059,Germany,F,EUR,Common Stock
OPA,Orpea SA,FR0000184798,Germany,F,EUR,Common Stock
OPA0,ORPEA UNSP.ADR/1/5,US6872941082,Germany,F,EUR,Common Stock
OPA1_old,ORPEA ACT.NOM. ANR.,FR001400LAA6,Germany,F,EUR,Common Stock
OPB,OPG POWER VENTURES PLC,IM00B2R3RX72,Germany,F,EUR,Common Stock
OQH,Slater and Gordon Limited,AU000000SGH7,Germany,F,EUR,Common Stock
OR9A,SAFE S.A. EO 001,FR001400F1V2,Germany,F,EUR,Common Stock
ORA,Ordina N.V.,NL0000440584,Germany,F,EUR,Common Stock
ORD0,ORCHID VENTURES INC.,CA68573L2066,Germany,F,EUR,Common Stock
ORO,OROYA MINING,CA17040B1013,Germany,F,EUR,Common Stock
ORS,Orex Minerals Inc,CA68616X1006,Germany,F,EUR,Common Stock
OSM0,META DATA SPONS.ADR/1000,US68276W4006,Germany,F,EUR,Common Stock
OT1A,Orchard Therapeutics plc,US68570P1012,Germany,F,EUR,Common Stock
OU1,Absolute Software Corporation,CA00386B1094,Germany,F,EUR,Common Stock
OU6,Bear Creek Mining Corporation,CA07380N1042,Germany,F,EUR,Common Stock
OU8_old,Beaufield Resources Inc,THA790010013,Germany,F,EUR,Common Stock
OVW,Shaftesbury PLC,GB0007990962,Germany,F,EUR,Common Stock
OWY,Beacon Roofing Supply Inc,US0736851090,Germany,F,EUR,Common Stock
OX2,STARVEST PLC LS-01,GB0009619817,Germany,F,EUR,Common Stock
OXI,OXIS INTERNATIONAL,US36254L2097,Germany,F,EUR,Common Stock
OXR,OZ Minerals Limited,AU000000OZL8,Germany,F,EUR,Common Stock
OYS,Olympic Steel Inc,US68162K1060,Germany,F,EUR,Common Stock
OYX0,FORZA PETROLEUM LTD,CA34987V1076,Germany,F,EUR,Common Stock
OZ1,OZNER WAT.INTL HLDG HD-01,KYG6868L1041,Germany,F,EUR,Common Stock
OZH1,VALARTIS GROUP AG NA SF 1,CH0367427686,Germany,F,EUR,Common Stock
P09,Pacific Biosciences of California Inc,US69404D1081,Germany,F,EUR,Common Stock
P0BR,PERMIAN BASIN R.TR. U.B.I,US7142361069,Germany,F,EUR,Common Stock
P0E,vPE WertpapierhandelsBank AG,DE0006911605,Germany,F,EUR,Common Stock
P0X0,PHARNEXT EO -01,FR001400BV89,Germany,F,EUR,Common Stock
P1A,PARTNERSHIP,CA45251C2031,Germany,F,EUR,Common Stock
P1M,Peninsula Energy Limited,AU000000PEN6,Germany,F,EUR,Common Stock
P21_old,ARCPACIFIC RES INC.,CA0396622007,Germany,F,EUR,Common Stock
P2F,Petrofac Limited,GB00B0H2K534,Germany,F,EUR,Common Stock
P2F0,PETROFAC UN.ADR 1/2/DL-02,US7164731033,Germany,F,EUR,Common Stock
P2H,Partners Group Holding AG,CH0024608827,Germany,F,EUR,Common Stock
P2P,PAPUA MINING,GB00B42TN250,Germany,F,EUR,Common Stock
P31Q,MOUNT LOGAN CAP. INC.,CA6218862093,Germany,F,EUR,Common Stock
P4C,PotlatchDeltic Corporation,US7376301039,Germany,F,EUR,Common Stock
P4F,Pinnacle Foods Inc,BMG7997W1029,Germany,F,EUR,Common Stock
P4T_old,PRIMION TECHN,CA23249F1099,Germany,F,EUR,Common Stock
P4XA,CANADA RARE EARTH,CA1352081063,Germany,F,EUR,Common Stock
P5HH,VISIONARY GOLD CORP.,CA92838A1021,Germany,F,EUR,Common Stock
P5X,Purepoint Uranium Group Inc,CA7462341032,Germany,F,EUR,Common Stock
P5Y,BRF S.A,US10552T1079,Germany,F,EUR,Common Stock
P66,FULLWEALTH I.GRP.H.HD-01,KYG3691M1024,Germany,F,EUR,Common Stock
P6J1,POLYUS PJSC GDR 1/2,US73181M1172,Germany,F,EUR,Common Stock
P6K0,PROTON MOT.PWR S.LS-005,GB00BP83GZ24,Germany,F,EUR,Common Stock
P6NA,Acer Therapeutics Inc,US00444P1084,Germany,F,EUR,Common Stock
P6P2,RepliCel Life Sciences Inc,CA76027P4006,Germany,F,EUR,Common Stock
P6U1,PLANET VENTURES,CA7270532095,Germany,F,EUR,Common Stock
P750,PHARMACOLOG I UPPSALA B,SE0019071812,Germany,F,EUR,Common Stock
P7J2,New Age Metals Inc,CA64157G1019,Germany,F,EUR,Common Stock
P8C,PLAISIO COMPUT.NA EO 033,GRS320313000,Germany,F,EUR,Common Stock
P8ET,PetroNeft Resources plc,IE00B0Q82B24,Germany,F,EUR,Common Stock
P8O,Metalicity Limited,AU000000MCT4,Germany,F,EUR,Common Stock
P8W,WORLDWIDE HEALTH.TR LS-25,GB0003385308,Germany,F,EUR,Common Stock
P91,PTC Therapeutics Inc,US69366J2006,Germany,F,EUR,Common Stock
P93,GAMELANCER MEDIA CORP.,CA36468M1005,Germany,F,EUR,Common Stock
P99,PATIENTSKY GRP NK-13736,NO0010895667,Germany,F,EUR,Common Stock
P9F1,Future FinTech Group Inc,US36117V1052,Germany,F,EUR,Common Stock
P9I,PGT Innovations Inc,US69336V1017,Germany,F,EUR,Common Stock
P9R,Primag AG,DE0005870323,Germany,F,EUR,Common Stock
P9Y,ECOARK HLDGS DL -001,US27888N3070,Germany,F,EUR,Common Stock
PA6,Prima Industrie SpA,IT0003124663,Germany,F,EUR,Common Stock
PAN,PayPoint PLC,GB00B02QND93,Germany,F,EUR,Common Stock
PB3A,PolyMet Mining Corp,CA7319164090,Germany,F,EUR,Common Stock
PBN0,ALTERITY THERAP.ADR/600,US02155X2053,Germany,F,EUR,Common Stock
PBS,PEP BOYS-MANNY M&J,US74019P1084,Germany,F,EUR,Common Stock
PC5,Plant Health Care plc,GB00B01JC540,Germany,F,EUR,Common Stock
PC8,Canadian Pacific Railway Limited,CA13645T1003,Germany,F,EUR,Common Stock
PCBK,Sesen Bio Inc,US8177631053,Germany,F,EUR,Common Stock
PD2,Patterson Companies Inc,US7033951036,Germany,F,EUR,Common Stock
PD3,PDC Energy Inc,US69327R1014,Germany,F,EUR,Common Stock
PD7,PUBLIC POLICY HO.COM 144A,US7444301094,Germany,F,EUR,Common Stock
PEG,Public Service Enterprise Group Inc,US69526K1051,Germany,F,EUR,Common Stock
PF6,PARKLAND CORP.,CA70137W1086,Germany,F,EUR,Common Stock
PFR,PROFIRE ENERGY DL-001,US74316X1019,Germany,F,EUR,Common Stock
PFS,Perficient Inc,US71375U1016,Germany,F,EUR,Common Stock
PFW1,PFSweb Inc,US7170982067,Germany,F,EUR,Common Stock
PFZ,Pinnacle Financial Partners Inc,US72346Q1040,Germany,F,EUR,Common Stock
PG5,Rezil Inc.,JP3979700006,Germany,F,EUR,Common Stock
PG5_old,APPRECIATE GRP PLC LS-02,GB0006710643,Germany,F,EUR,Common Stock
PG81,Plains GP Holdings L.P,US72651A2078,Germany,F,EUR,Common Stock
PGO,PERRIGO,SE0014684569,Germany,F,EUR,Common Stock
PGS1,PGS ASA,NO0010199151,Germany,F,EUR,Common Stock
PH2,PROS Holdings Inc,US74346Y1038,Germany,F,EUR,Common Stock
PI6_old,Pieris Pharmaceuticals Inc,US7207951036,Germany,F,EUR,Common Stock
PIJ,Platinum Investment Management Limited,AU000000PTM6,Germany,F,EUR,Common Stock
PJ2N,Liminal BioSciences Inc,CA53272L1031,Germany,F,EUR,Common Stock
PJP,X5 Retail Group N.V.,US98387E2054,Germany,F,EUR,Common Stock
PJR,Piper Sandler Companies,US7240781002,Germany,F,EUR,Common Stock
PK5,Basilea Pharmaceutica AG,CH0011432447,Germany,F,EUR,Common Stock
PKLB,Perk Labs Inc,CA71401N1050,Germany,F,EUR,Common Stock
PL0,Playa Hotels & Resorts BV,NL0012170237,Germany,F,EUR,Common Stock
PL2,PARK LAWN CORP.,CA7005632087,Germany,F,EUR,Common Stock
PM6,Polymetal International PLC,JE00B6T5S470,Germany,F,EUR,Common Stock
PM6A,POLYMETAL INTL SP.ADR 1/1,US73178Q1058,Germany,F,EUR,Common Stock
PMC_old,PMC-SIERRA,AU000000PME8,Germany,F,EUR,Common Stock
PMM1,CAREBOOK TECHNOLOGIES,CA14168C1023,Germany,F,EUR,Common Stock
PNK,Pioneer Natural Resources Company,US7237871071,Germany,F,EUR,Common Stock
PNL,PIONEER RESOURCES,AU0000096943,Germany,F,EUR,Common Stock
POU0,KEON CAPITAL INC.,CA4918951084,Germany,F,EUR,Common Stock
PP0,PLANET PAYMENT,CA02074D1087,Germany,F,EUR,Common Stock
PP7,POLYPLANK AKTIEBO. SK 25,SE0005569290,Germany,F,EUR,Common Stock
PPBA,FLUTTER ENTMT UN.ADR/ 1/2,US3440441026,Germany,F,EUR,Common Stock
PPW,POLAR POWER INC. DL-0001,US73102V1052,Germany,F,EUR,Common Stock
PQCF,Petroteq Energy Inc,CA71678B1076,Germany,F,EUR,Common Stock
PQD0,PROSEGUR CASH UNSP.ADR/5,US74349L1089,Germany,F,EUR,Common Stock
PQX1,Biotage AB (publ),SE0000454746,Germany,F,EUR,Common Stock
PRF0,MODIVCARE INC. DL-001,US60783X1046,Germany,F,EUR,Common Stock
PS4,Phoenix Solar Aktiengesellschaft,DE000A0BVU93,Germany,F,EUR,Common Stock
PST,INNOVATE CORP. DL-01,US45784J1051,Germany,F,EUR,Common Stock
PSYB,PSYBIO THERAP. (SUB.VT.),CA6936971044,Germany,F,EUR,Common Stock
PT0A,PARCELPAL LOGIS.INC. O.N.,CA69938P1062,Germany,F,EUR,Common Stock
PTB,POTBELLY,US73754Y1001,Germany,F,EUR,Common Stock
PTN,PALATIN TECHS DL-01,US6960775020,Germany,F,EUR,Common Stock
PTV3,LIVE COMPANY GRP LS -01,GB00BGSGT481,Germany,F,EUR,Common Stock
PUG,Partner Communications Company Ltd,US70211M1099,Germany,F,EUR,Common Stock
PUQ,WESTBRIDGE RE. EN. CORP.,CA95716A1021,Germany,F,EUR,Common Stock
PUX,PURE EXTRACTS TECHN. CORP,CA74624U1049,Germany,F,EUR,Common Stock
PUZ,Pongs & Zahn AG,DE0006954001,Germany,F,EUR,Common Stock
PV0,Piovan S.p.A,IT0005337958,Germany,F,EUR,Common Stock
PVAE,Penn Virginia Corporation,US70788V1026,Germany,F,EUR,Common Stock
PXH,Pixium Vision SA,FR0011950641,Germany,F,EUR,Common Stock
PXLX,Pixelworks Inc,US72581M3051,Germany,F,EUR,Common Stock
PXM,Phoenix Mecano AG,CH0002187810,Germany,F,EUR,Common Stock
PY2_old,PHARMACYCLICS,PLGMV0000016,Germany,F,EUR,Common Stock
PYCP,Minera Alamos Inc.,CA60283L1058,Germany,F,EUR,Common Stock
PZA,SP Plus Corporation,US78469C1036,Germany,F,EUR,Common Stock
PZQA,Providence Resources P.l.c,IE00B66B5T26,Germany,F,EUR,Common Stock
Q2T,PIVOTAL SYSTEMS CDI/1:1,AU0000013468,Germany,F,EUR,Common Stock
Q3I,ADDVISE GROUP AB B,SE0007464862,Germany,F,EUR,Common Stock
Q3Q_old,ISM RESOURCES CORP.,CA45029H1047,Germany,F,EUR,Common Stock
Q8I,BIFIRE S.P.A.,IT0005495335,Germany,F,EUR,Common Stock
QA90,SUSTAINABLE NUTRITION GR.,AU0000182867,Germany,F,EUR,Common Stock
QAB,QUIZ PLC LS -30,JE00BZ00SF59,Germany,F,EUR,Common Stock
QB9,DIGITAL ALLY NEW DL-01,US25382T1016,Germany,F,EUR,Common Stock
QGH,PT Multistrada Arah Sarana Tbk,ID1000101207,Germany,F,EUR,Common Stock
QIW,QIWI plc,US74735M1080,Germany,F,EUR,Common Stock
QNT2,QUANTUM CORP. DSSG DL-01,US7479065010,Germany,F,EUR,Common Stock
QP9,ATCO MINING INC.,CA0467971069,Germany,F,EUR,Common Stock
QPE,PEC Ltd,SG1Y45946619,Germany,F,EUR,Common Stock
QR7,SHELF DRILL.NRTH.SEA -01,BMG236541097,Germany,F,EUR,Common Stock
QS3,SOLOCAL GROUP,FR00140006O9,Germany,F,EUR,Common Stock
QS51,STRAUMANN HLDG NA SF 001,CH1175448666,Germany,F,EUR,Common Stock
QSGC,SKY GOLD CORP. NEW,CA83085J2011,Germany,F,EUR,Common Stock
QSOA,Surface Oncology Inc,US86877M2098,Germany,F,EUR,Common Stock
QSV0,EDENRED UNSP.ARD 1/2 EO 2,US2796551040,Germany,F,EUR,Common Stock
QTNA,TITAN MEDICAL INC.,CA88830X8199,Germany,F,EUR,Common Stock
QX0,EHC B.V. CLASS A EO 1,NL0015000K10,Germany,F,EUR,Common Stock
QY1,NextGen Healthcare Inc,US65343C1027,Germany,F,EUR,Common Stock
QY5,NORTHGOLD AB,SE0017131071,Germany,F,EUR,Common Stock
R06,SWEDISH STIRLING AB,SE0009143993,Germany,F,EUR,Common Stock
R0F,Rovio Entertainment Oyj,FI4000266804,Germany,F,EUR,Common Stock
R13,RADIUS GL INF.A DL -0001,US7504811032,Germany,F,EUR,Common Stock
R1Y,Calima Energy Limited,AU000000CE10,Germany,F,EUR,Common Stock
R22,NANOSYNTH GROUP LS-0001,GB00BFX0ZN92,Germany,F,EUR,Common Stock
R29B,Gulf Resources Inc,US40251W4087,Germany,F,EUR,Common Stock
R2K,Restaurant Group PLC,GB00B0YG1K06,Germany,F,EUR,Common Stock
R2RS,Renren Inc,US7598923008,Germany,F,EUR,Common Stock
R3I1,Advanced Oncotherapy plc,GB00BD6SX109,Germany,F,EUR,Common Stock
R46,TECHPOINT INC. JDR/1,JP5841400004,Germany,F,EUR,Common Stock
R4F,RPT REALTY COM SBI DL-01,US74971D1019,Germany,F,EUR,Common Stock
R4L,REGIONAL EXPRESS HLDGS,AU000000REX1,Germany,F,EUR,Common Stock
R52,RICHMOND MINERALS,CA7651872086,Germany,F,EUR,Common Stock
R5B,REVOL.BARS GROUP LS -001,GB00BVDPPV41,Germany,F,EUR,Common Stock
R6G,Redfin Corporation,US75737F1084,Germany,F,EUR,Common Stock
R6R,Ruth's Hospitality Group Inc,US7833321091,Germany,F,EUR,Common Stock
R7E1,CYBIN INC.,CA23256X1006,Germany,F,EUR,Common Stock
R7X2,Mandalay Resources Corporation,CA5625684025,Germany,F,EUR,Common Stock
R7Y1,CARDIOVASC SYS,US1416191062,Germany,F,EUR,Common Stock
R8N,Electrum Discovery Corp.,CA28616D1087,Germany,F,EUR,Common Stock
R90,ROCKWOOL International A/S,DK0010219153,Germany,F,EUR,Common Stock
R96,BLACK SWAN GRAPHENE INC.,CA09226M1005,Germany,F,EUR,Common Stock
R9G_old,Patriot Battery Metals Inc,AU0000251258,Germany,F,EUR,Common Stock
R9GA,PATRIOT BATTERY MET.INC.,CA70337R1073,Germany,F,EUR,Common Stock
R9HA,CHINA DILI GROUP HD -10,KYG2121J1013,Germany,F,EUR,Common Stock
R9N,Razor Energy Corp,CA75525M1095,Germany,F,EUR,Common Stock
RAH,SOCIETAL CDMO INC. DL-01,US75629F1093,Germany,F,EUR,Common Stock
RAY,Rallye SA,FR0000060618,Germany,F,EUR,Common Stock
RB4,Robex Resources Inc,AU0000394082,Germany,F,EUR,Common Stock
RB4A,Robex Resources Inc.,CA76125Y6001,Germany,F,EUR,Common Stock
RBR,COALA-LIFE GROUP AB O.N.,SE0017083983,Germany,F,EUR,Common Stock
RC0_old,Rowan Companies plc,CNE1000057N3,Germany,F,EUR,Common Stock
RCH,ROTO-GRO INTERN. LTD O.N.,AU000000RGI7,Germany,F,EUR,Common Stock
RCQ,ONLINE BLOCKCH.PLC LS-05,GB0006601479,Germany,F,EUR,Common Stock
RD31,ROYAL HELIUM LTD.,CA78029U2056,Germany,F,EUR,Common Stock
RD8,HARRIS TEETER SUP,CA75034P1062,Germany,F,EUR,Common Stock
RDO,Sirius XM Holding Inc,US82968B1035,Germany,F,EUR,Common Stock
REZ,GLOBAL BATTERY METALS LTD,CA37958K1093,Germany,F,EUR,Common Stock
RFD,THE REJECT SHOP LTD,AU000000TRS9,Germany,F,EUR,Common Stock
RFM_old,RF MICRO DEVICES,FR0012596468,Germany,F,EUR,Common Stock
RG2A,Public Joint-Stock Company Federal Hydro-Generating Company - RusHydro,US7821834048,Germany,F,EUR,Common Stock
RG7,Reunion Gold Corporation,CA76131P1062,Germany,F,EUR,Common Stock
RG8,RPS Group plc,GB0007594764,Germany,F,EUR,Common Stock
RGH,RIGHT ON Co. Ltd,JP3965600004,Germany,F,EUR,Common Stock
RGI,Regis Corporation,US7589321071,Germany,F,EUR,Common Stock
RGV_old,REGUS,AU000000RGL1,Germany,F,EUR,Common Stock
RH3,ROCKRIDGE CAPITAL,CA98959W2031,Germany,F,EUR,Common Stock
RHO5,Roche Holding AG,CH0012032048,Germany,F,EUR,Common Stock
RHSR,Seanergy Maritime Holdings Corp,MHY737601945,Germany,F,EUR,Common Stock
RI2A,Rigel Pharmaceuticals Inc,US7665596034,Germany,F,EUR,Common Stock
RIR,Ricardo plc,GB0007370074,Germany,F,EUR,Common Stock
RIU1,RICHEMONT SE.DEP.S.SF 100,CH0045159024,Germany,F,EUR,Common Stock
RIY,RIVERSTONE ENERGY,GG00BBHXCL35,Germany,F,EUR,Common Stock
RJR1,STEREOTAXIS,US85916J4094,Germany,F,EUR,Common Stock
RKM,Red 5 Limited,AU000000RED3,Germany,F,EUR,Common Stock
RL9A,Mail.ru Group Limited,US5603172082,Germany,F,EUR,Common Stock
RMG,Qumu Corporation,US7490631030,Germany,F,EUR,Common Stock
RO0A,Rockcliff Metals Corporation,CA77289R2090,Germany,F,EUR,Common Stock
ROEA,Sportech PLC,GB00B28ZPV64,Germany,F,EUR,Common Stock
ROG,Select Sands Corp,CA81619L1067,Germany,F,EUR,Common Stock
ROH,Von Roll Holding AG,CH0003245351,Germany,F,EUR,Common Stock
ROO,ROODMICTROTEC NV EO -11,NL0000440477,Germany,F,EUR,Common Stock
RPX,RED PINE EXPLORATION,CA75686Y7028,Germany,F,EUR,Common Stock
RQE1,RENEURON GRP PLC LS-01,GB00BF5G6K95,Germany,F,EUR,Common Stock
RQQ,OceanaGold Corporation,CA6752221037,Germany,F,EUR,Common Stock
RR0,ROCKRIDGE RESOURCES LTD,CA77406R1082,Germany,F,EUR,Common Stock
RR5_old,RANGE RESOURCES,SE0017082548,Germany,F,EUR,Common Stock
RS7,DECISIONPOINT SYS INC.,US24345A5074,Germany,F,EUR,Common Stock
RSR1,Osino Resources Corp,CA68828L1004,Germany,F,EUR,Common Stock
RSZ,ASIMILAR GROUP LS-001,GB00BFX2VL54,Germany,F,EUR,Common Stock
RT20,SURGALIGN HLDGS NEW -001,US86882C2044,Germany,F,EUR,Common Stock
RT50,GRAPH BLOCKCHAIN INC.,CA3886592037,Germany,F,EUR,Common Stock
RT7,BRAVE BISON GR.PLC LS-001,GB00BF8HJ774,Germany,F,EUR,Common Stock
RTA1,Rite Aid Corporation,US7677548726,Germany,F,EUR,Common Stock
RTG,ROCK TENN-A,SE0011721356,Germany,F,EUR,Common Stock
RTI,Revance Therapeutics Inc,US7613301099,Germany,F,EUR,Common Stock
RU8_old,RENAISSANCE,AU000000RNU8,Germany,F,EUR,Common Stock
RV0,Rio Novo Gold Inc,CA89141H1055,Germany,F,EUR,Common Stock
RVF,PATHFINDER VENTURES INC.,CA70323P1071,Germany,F,EUR,Common Stock
RWM,Rockwell Medical Inc,US7743741024,Germany,F,EUR,Common Stock
RWPA,HUNTER TECHNOLOGY CORP.,CA4457373070,Germany,F,EUR,Common Stock
RWW,Mediaset España Comunicación S.A,ES0152503035,Germany,F,EUR,Common Stock
RWW0,MEDIASET ESP.UN.ADR EO-50,US58448Y1038,Germany,F,EUR,Common Stock
RXC,Sabina Gold & Silver Corp,CA7852461093,Germany,F,EUR,Common Stock
RYAA,RYU Apparel Inc.,CA74979J4072,Germany,F,EUR,Common Stock
RYE,Royal Mail PLC,GB00BDVZYZ77,Germany,F,EUR,Common Stock
RYI,VIRACTA THERAP.I.DL-0001,US92765F1084,Germany,F,EUR,Common Stock
RYS1,NatWest Group PLC,GB00BM8PJY71,Germany,F,EUR,Common Stock
RYV,China Automotive Systems Inc,US16936R1059,Germany,F,EUR,Common Stock
RYZR,CHINA LNG GROUP HD-02,KYG2117J1316,Germany,F,EUR,Common Stock
RZ8G,SO.NA.GA.N.R.GDR REGS LN1,US83367U2050,Germany,F,EUR,Common Stock
S06,SAGENT PHARMA,CA8283341029,Germany,F,EUR,Common Stock
S09,Sutro Biopharma Inc,US8693671021,Germany,F,EUR,Common Stock
S0C,SilverCrest Metals Inc,CA8283631015,Germany,F,EUR,Common Stock
S0J_old,SAVILLE RES INC,CA80517N2068,Germany,F,EUR,Common Stock
S0K,STELCO HLDGS INC.,CA8585221051,Germany,F,EUR,Common Stock
S0Q,Scorpio Tankers Inc,US03938LAM63,Germany,F,EUR,Common Stock
S0U,Splunk Inc,US8486371045,Germany,F,EUR,Common Stock
S0Z,Sientra Inc,US82621J1051,Germany,F,EUR,Common Stock
S12,SPARK POWER GROUP A,CA84651C1095,Germany,F,EUR,Common Stock
S1K2,PREDICTIV.ONCOLOGY DL-01,US74039M2008,Germany,F,EUR,Common Stock
S2K1,EGUANA TECHS INC.,CA2823651054,Germany,F,EUR,Common Stock
S2R,PAYFARE INC.,CA70437C1095,Germany,F,EUR,Common Stock
S2Z0,SANDFIRE RES.UNSP.ADR/3,US8000321047,Germany,F,EUR,Common Stock
S3P,Sapiens International Corporation NV,KYG7T16G1039,Germany,F,EUR,Common Stock
S4AA,SMT SCHARF AG NA O.N.,DE000A3DRAE2,Germany,F,EUR,Common Stock
S4BA,F-STAR THERAPEUT.DL-0001,US30315R1077,Germany,F,EUR,Common Stock
S5B,CARBON TRANSITION NK 01,NO0010778095,Germany,F,EUR,Common Stock
S5G,STRAIT MINERALS,CA31622P2061,Germany,F,EUR,Common Stock
S64,Spirit Airlines Inc,US8485771021,Germany,F,EUR,Common Stock
S6Q1,SILVER SPRUCE RES INC.,CA8282292033,Germany,F,EUR,Common Stock
S76,STORE Capital Corporation,US8621211007,Germany,F,EUR,Common Stock
S7A,Saras S.p.A,IT0000433307,Germany,F,EUR,Common Stock
S8E,GUSBOURNE PLC LS-01,GB00B8TS4M09,Germany,F,EUR,Common Stock
S8F,SolGold Plc,GB00B0WD0R35,Germany,F,EUR,Common Stock
S8P,Shanghai Dasheng Agriculture Finance Technology Co. Ltd,CNE100000429,Germany,F,EUR,Common Stock
S94_old,SATERI HOLDINGS,GB00BFMBMT84,Germany,F,EUR,Common Stock
S9G,ALLIED COPPER CORP.,CA01910L1004,Germany,F,EUR,Common Stock
S9K,Samson Holding Ltd,KYG7783W1006,Germany,F,EUR,Common Stock
S9P2,SunPower Corporation,US8676524064,Germany,F,EUR,Common Stock
S9Q,Spirit AeroSystems Holdings Inc,US8485741099,Germany,F,EUR,Common Stock
S9W,Shawcor Ltd,CA8204391079,Germany,F,EUR,Common Stock
SB3,SB Technology Corp.,JP3436150001,Germany,F,EUR,Common Stock
SB9,BMC Stock Holdings Inc,US82983N1081,Germany,F,EUR,Common Stock
SBTA,Sinclair Broadcast Group Inc,US8292261091,Germany,F,EUR,Common Stock
SCA0,SVENSKA CEL.A. UNSP.ADR/1,US8695876008,Germany,F,EUR,Common Stock
SCM,SCHUMAG Aktiengesellschaft,DE0007216707,Germany,F,EUR,Common Stock
SDA,Sealed Air Corporation,US81211K1007,Germany,F,EUR,Common Stock
SDL,FYI Resources Limited,AU000000FYI5,Germany,F,EUR,Common Stock
SDV,Saab AB (publ),SE0021921269,Germany,F,EUR,Common Stock
SDW,SUPERIOR DRIL.PRO.DL-001,US8681531070,Germany,F,EUR,Common Stock
SE80,SENESTECH INC. DL-001,US81720R4065,Germany,F,EUR,Common Stock
SEP,Secure Energy Services Inc,CA81373C1023,Germany,F,EUR,Common Stock
SFBG,ASSECO POLAND GDR/1 ZY 1,US04539A4067,Germany,F,EUR,Common Stock
SFQ,SAF-Holland SE ,DE000SAFH001,Germany,F,EUR,Common Stock
SFRN,Schaffner Holding AG,CH0009062099,Germany,F,EUR,Common Stock
SFU1,Safeguard Scientifics Inc,US7864492076,Germany,F,EUR,Common Stock
SFX,Solar-Fabrik Aktiengesellschaft,DE0006614712,Germany,F,EUR,Common Stock
SFY,THERIVA BIOLOGICS DL-001,US87164U4094,Germany,F,EUR,Common Stock
SG3,SIGMATRON INTL DL-01,US82661L1017,Germany,F,EUR,Common Stock
SG5_old,SGOCO GROUP,KYG9094C1042,Germany,F,EUR,Common Stock
SG7,Sage Therapeutics Inc,US78667J1088,Germany,F,EUR,Common Stock
SGCC,DIFFERENCE CAPITAL FINANCI,CA60800C1095,Germany,F,EUR,Common Stock
SGT,Seagen Inc,US81181C1045,Germany,F,EUR,Common Stock
SHE1,PROTEAN ENERGY LTD.,AU000000POW6,Germany,F,EUR,Common Stock
SHI,Sinopec Shanghai Petrochemical Company Limited,US82935M1099,Germany,F,EUR,Common Stock
SHP5,Stagecoach Group PLC,GB00B6YTLS95,Germany,F,EUR,Common Stock
SHR,Schindler Holding AG,CH0024638212,Germany,F,EUR,Common Stock
SI0,SINIC HLDGS (GROUP)CO.LTD,KYG8196J1085,Germany,F,EUR,Common Stock
SI1A,Schmitt Industries Inc,US8068702005,Germany,F,EUR,Common Stock
SI2,SeaChange International Inc,US8116991071,Germany,F,EUR,Common Stock
SI8,Misen Energy AB (publ),SE0001486952,Germany,F,EUR,Common Stock
SIKA,Sika AG,CH0418792922,Germany,F,EUR,Common Stock
SIM,SIMONA Aktiengesellschaft,DE0007239402,Germany,F,EUR,Common Stock
SJW,AMBIENTHESIS EO -52,IT0001042297,Germany,F,EUR,Common Stock
SJZN,Bellevue Group AG,CH0028422100,Germany,F,EUR,Common Stock
SK30,SMURFIT KAP.GR.UNSP.ADR/1,US83272W1062,Germany,F,EUR,Common Stock
SKAA,Skechers U.S.A. Inc,US8305661055,Germany,F,EUR,Common Stock
SKS,Shinko Electric Industries Co. Ltd,JP3375800004,Germany,F,EUR,Common Stock
SL50,RECHARGE RESOURCES LTD.,CA7562302074,Germany,F,EUR,Common Stock
SL9,SPARKY ELTOS,US98400T2050,Germany,F,EUR,Common Stock
SLE0,VIA RENEWABLES A DL-01,US92556D1063,Germany,F,EUR,Common Stock
SLZA,ENVERIC BIOSCI.INC.DL-01,US29405E2081,Germany,F,EUR,Common Stock
SMC,Smart Metering Systems plc,GB00B4X1RC86,Germany,F,EUR,Common Stock
SMIF,China Medical & HealthCare Group Limited,BMG2133H1016,Germany,F,EUR,Common Stock
SMP,SAMPO OYJ (SDR)/1,SE0018768707,Germany,F,EUR,Common Stock
SMPA,Sampo Oyj,FI0009003305,Germany,F,EUR,Common Stock
SN2,SN2,CH0010754924,Germany,F,EUR,Common Stock
SO3,Danakali Limited,AU000000DNK9,Germany,F,EUR,Common Stock
SO7,Nan Hai Corporation Limited,BMG6389N1002,Germany,F,EUR,Common Stock
SOAN,UnipolSai Assicurazioni SpA,IT0004827447,Germany,F,EUR,Common Stock
SOG,ENDURO METALS CORP.,CA29279W1023,Germany,F,EUR,Common Stock
SOV,Life Storage Inc,US53223X1072,Germany,F,EUR,Common Stock
SOWA,SOFTWARE AG SPONS.ADR 1/4,US83403H1014,Germany,F,EUR,Common Stock
SP0,SPARK NETW. SE SP.ADR,US8465171002,Germany,F,EUR,Common Stock
SP8,The Shyft Group Inc,US8256981031,Germany,F,EUR,Common Stock
